,user,item,rating
159,1,881,2
160,1,882,7
161,1,884,3
162,1,886,24
163,1,887,11
164,1,893,1
165,1,895,11
166,1,900,62
167,1,905,2
168,1,906,3
169,1,907,1
170,1,910,1
171,1,911,2
172,1,917,3
173,1,920,4
174,1,922,7
175,1,923,1
176,1,924,37
177,1,925,6
178,1,930,9
179,1,936,4
180,1,941,40
181,1,944,10
182,1,945,6
183,1,946,16
184,1,948,12
185,1,949,5
186,1,971,2
187,1,986,33
188,1,1004,8
189,1,1005,2
190,1,1020,1
191,1,1030,1
192,1,1049,16
193,1,1065,1
194,1,1076,2
195,1,1082,22
196,1,1084,30
197,1,1090,1
198,1,1096,1
199,1,1097,2
200,1,1099,2
201,1,1105,4
202,1,1107,19
203,1,1109,5
204,1,1113,5
205,1,1114,3
206,1,1115,6
207,1,1117,1
208,1,1123,3
209,1,1131,2
210,1,1132,1
211,1,1134,6
212,1,1135,16
213,1,1136,6
214,1,1137,44
215,1,1138,1
216,1,1140,4
217,1,1142,24
218,1,1143,5
219,1,1144,13
220,1,1147,2
221,1,1161,16
222,1,1162,6
223,1,1163,18
224,1,1167,4
225,1,1168,57
226,1,1171,1
227,1,1173,5
228,1,1176,48
229,1,1177,1
230,1,1178,36
231,1,1180,9
232,1,1182,6
233,1,1183,18
234,1,1185,1
235,1,1186,5
236,1,1187,2
237,1,1189,4
238,1,1191,2
239,1,1196,1
240,1,1198,3
241,1,1203,3
242,1,1204,2
243,1,1209,5
244,1,1213,14
245,1,1215,19
246,1,1217,5
247,1,1220,23
248,1,1224,5
249,1,1226,1
250,1,1234,1
251,1,1242,1
252,1,1248,2
253,1,1249,3
254,1,1275,2
255,1,1279,46
256,1,1299,3
257,1,1300,2
258,1,1302,69
259,1,1303,1
260,1,1304,2
261,1,1308,27
262,1,1311,1
263,1,1327,1
264,1,1340,2
265,1,1344,2
266,1,1349,8
267,1,1354,1
268,1,1358,2
269,1,1361,1
270,1,1365,2
271,1,1367,2
272,1,1375,74
273,1,1390,156
274,1,1394,2
275,1,1405,1
276,1,1411,1
277,1,1412,1
278,1,1413,27
279,1,1422,2
280,1,1429,6
281,1,1431,114
282,1,1437,3
283,1,1438,24
284,1,1448,2
285,1,1452,3
286,1,1468,1
287,1,1473,4
288,1,1476,6
289,1,1477,1
290,1,1480,91
291,1,1494,1
292,1,1495,24
293,1,1497,3
294,1,1499,1
295,1,1504,22
296,1,1507,2
297,1,1510,2
298,1,1513,50
299,1,1517,2
300,1,1521,1
301,1,1530,2
302,1,1532,12
303,1,1533,5
304,1,1534,1
305,1,1538,3
306,1,1549,4
307,1,1555,11
308,1,1564,48
309,1,1571,1
310,1,1587,2
311,1,1593,2
312,1,1595,120
313,1,1600,1
314,1,1602,1
315,1,1606,1
316,1,1617,2
317,1,1618,11
318,1,1619,7
319,1,1632,1
320,1,1638,1
321,1,1639,6
322,1,1684,2
323,1,1692,22
324,1,1696,1
325,1,1699,79
326,1,1703,3
327,1,1713,2
328,1,1729,6
329,1,1738,1
330,1,1743,2
331,1,1750,18
332,1,1754,14
333,1,1758,7
334,1,1759,20
335,1,1768,2
336,1,1771,2
337,1,1772,17
338,1,1773,21
339,1,1774,3
340,1,1782,4
341,1,1795,31
342,1,1802,1
343,1,1805,7
344,1,1808,2
345,1,1809,3
346,1,1829,4
347,1,1850,7
348,1,1859,2
349,1,1879,3
350,1,1887,1
351,1,1898,13
352,1,1899,38
353,1,1909,1
354,1,1912,3
355,1,1916,1
356,1,1920,26
357,1,1943,2
358,1,1946,13
359,1,1948,5
360,1,1960,38
361,1,1964,3
362,1,1965,1
363,1,1980,1
364,1,1984,11
365,1,1993,6
366,1,2016,9
367,1,2028,1
368,1,2030,37
369,1,2060,10
370,1,2078,2
371,1,2085,42
372,1,2132,1
373,1,2151,1
374,1,2165,20
375,1,2176,1
376,1,2188,2
377,1,2227,5
378,1,2257,4
379,1,2269,4
380,1,2272,3
381,1,2282,3
382,1,2284,3
383,1,2288,6
384,1,2290,1
385,1,2292,1
386,1,2293,6
387,1,2294,8
388,1,2295,9
389,1,2296,37
390,1,2297,94
391,1,2299,6
392,1,2300,15
393,1,2303,11
394,1,2305,76
395,1,2306,10
396,1,2307,54
397,1,2320,11
398,1,2321,250
399,1,2322,29
400,1,2324,23
401,1,2325,3
402,1,2327,49
403,1,2328,38
404,1,2330,2
405,1,2334,9
406,1,2337,29
407,1,2338,95
408,1,2339,131
409,1,2347,10
410,1,2350,28
411,1,2357,6
412,1,2358,5
413,1,2364,9
414,1,2365,38
415,1,2367,2
416,1,2369,3
417,1,2372,88
418,1,2373,163
419,1,2376,55
420,1,2377,147
421,1,2391,36
422,1,2393,90
423,1,2412,5
424,1,2423,2
425,1,2427,19
426,1,2434,112
427,1,2440,8
428,1,2444,4
429,1,2445,46
430,1,2446,48
431,1,2451,4
432,1,2452,4
433,1,2456,18
434,1,2457,4
435,1,2458,10
436,1,2463,3
437,1,2465,13
438,1,2469,17
439,1,2472,7
440,1,2473,24
441,1,2486,14
442,1,2487,8
443,1,2489,6
444,1,2498,15
445,1,2506,23
446,1,2507,24
447,1,2508,2
448,1,2509,3
449,1,2510,4
450,1,2512,49
451,1,2514,24
452,1,2515,58
453,1,2517,8
454,1,2518,38
455,1,2522,31
456,1,2526,2
457,1,2527,29
458,1,2529,18
459,1,2531,2
460,1,2537,12
461,1,2542,3
462,1,2543,1
463,1,2546,92
464,1,2552,1
465,1,2555,1
466,1,2556,1
467,1,2559,7
468,1,2560,45
469,1,2562,26
470,1,2563,3
471,1,2567,3
472,1,2568,6
473,1,2569,40
474,1,2572,6
475,1,2574,12
476,1,2575,2
477,1,2578,61
478,1,2579,1
479,1,2580,4
480,1,2581,1
481,1,2583,2
482,1,2586,35
483,1,2589,1
484,1,2596,3
485,1,2597,3
486,1,2607,7
487,1,2611,1
488,1,2612,4
489,1,2613,1
490,1,2617,1
491,1,2618,1
492,1,2620,2
493,1,2621,1
494,1,2625,1
495,1,2629,8
496,1,2634,2
497,1,2636,31
498,1,2638,49
499,1,2641,89
500,1,2643,81
501,1,2647,29
502,1,2650,2
503,1,2652,8
504,1,2653,1
505,1,2655,5
506,1,2657,2
507,1,2658,2
508,1,2659,1
509,1,2660,1
510,1,2661,11
511,1,2662,41
512,1,2663,2
513,1,2664,23
514,1,2665,1
515,1,2666,2
516,1,2668,1
517,1,2669,1
518,1,2670,1
519,1,2671,1
520,1,2672,1
521,1,2680,1
522,1,2682,1
523,1,2685,64
524,1,2687,18
525,1,2688,2
526,1,2697,3
527,1,2706,1
528,1,2717,3
529,1,2721,1
530,1,2723,75
531,1,2724,33
532,1,2726,1
533,1,2727,1
534,1,2728,1
535,1,2729,8
536,1,2731,2
537,1,2733,55
538,1,2734,1
539,1,2736,51
540,1,2738,1
541,1,2741,11
542,1,2746,2
543,1,2747,35
544,1,2748,2
545,1,2751,2
546,1,2752,3
547,1,2753,3
548,1,2762,13
549,1,2768,1
550,1,2782,9
551,1,2789,22
552,1,2790,1
553,1,2794,2
554,1,2795,1
555,1,2796,2
556,1,2797,11
557,1,2798,4
558,1,2799,5
559,1,2800,3
560,1,2801,1
561,1,2802,2
562,1,2803,84
563,1,2805,1
564,1,2806,37
565,1,2807,1
566,1,2808,6
567,1,2809,1
568,1,2810,2
569,1,2811,15
570,1,2814,3
571,1,2815,1
572,1,2816,1
573,1,2820,1
574,1,2833,55
575,1,2835,6
576,1,2836,2
577,1,2837,1
578,1,2839,1
579,1,2840,2
580,1,2844,6
581,1,2848,1
582,1,2853,4
583,1,2854,1
584,1,2855,8
585,1,2856,1
586,1,2857,2
587,1,2858,1
588,1,2859,4
589,1,2861,8
590,1,2865,1
591,1,2866,2
592,1,2868,1
593,1,2871,36
594,1,2872,5
595,1,2876,9
596,1,2879,2
597,1,2880,2
598,1,2883,8
599,1,2887,1
600,1,2892,8
601,1,2894,14
602,1,2899,17
603,1,2905,4
604,1,2915,1
605,1,2923,10
606,1,2925,3
607,1,2928,9
608,1,2933,3
609,1,2947,1
610,1,2953,36
611,1,2963,12
612,1,2969,2
613,1,2972,2
614,1,2977,50
615,1,2978,1
616,1,2979,1
617,1,2980,53
618,1,2986,5
619,1,2988,3
620,1,2992,10
621,1,2995,1
622,1,2996,70
623,1,2998,8
624,1,2999,1
625,1,3000,1
626,1,3001,1
627,1,3002,4
628,1,3003,4
629,1,3004,2
630,1,3005,74
631,1,3006,6
632,1,3007,5
633,1,3011,4
634,1,3013,10
635,1,3014,17
636,1,3017,4
637,1,3019,1
638,1,3021,6
639,1,3022,4
640,1,3023,27
641,1,3026,18
642,1,3028,4
643,1,3030,1
644,1,3037,5
645,1,3039,18
646,1,3040,9
647,1,3050,25
648,1,3053,10
649,1,3059,8
650,1,3065,1
651,1,3067,6
652,1,3078,18
653,1,3080,57
654,1,3082,5
655,1,3084,14
656,1,3085,3
657,1,3088,6
658,1,3096,3
659,1,3097,1
660,1,3100,2
661,1,3103,17
662,1,3104,4
663,1,3105,1
664,1,3107,1
665,1,3109,2
666,1,3113,2
667,1,3116,1
668,1,3117,1
669,1,3119,1
670,1,3123,1
671,1,3124,1
672,1,3127,6
673,1,3132,4
674,1,3133,1
675,1,3134,2
676,1,3136,4
677,1,3142,118
678,1,3144,49
679,1,3151,3
680,1,3155,4
681,1,3156,4
682,1,3157,3
683,1,3159,2
684,1,3160,4
685,1,3163,2
686,1,3164,1
687,1,3168,1
688,1,3171,4
689,1,3172,2
690,1,3180,5
691,1,3182,1
692,1,3183,39
693,1,3184,1
694,1,3185,1
695,1,3187,2
696,1,3192,67
697,1,3193,3
698,1,3197,3
699,1,3198,4
700,1,3203,1
701,1,3204,59
702,1,3205,4
703,1,3206,2
704,1,3209,4
705,1,3211,4
706,1,3214,2
707,1,3223,1
708,1,3232,1
709,1,3243,3
710,1,3245,2
711,1,3247,1
712,1,3251,2
713,1,3255,19
714,1,3257,6
715,1,3266,2
716,1,3275,5
717,1,3279,1
718,1,3287,8
719,1,3290,10
720,1,3301,1
721,1,3302,1
722,1,3303,4
723,1,3305,1
724,1,3306,1
725,1,3308,1
726,1,3309,2
727,1,3316,2
728,1,3320,1
729,1,3321,1
730,1,3323,2
731,1,3334,1
732,1,3335,7
733,1,3336,4
734,1,3337,1
735,1,3340,2
736,1,3344,8
737,1,3348,1
738,1,3350,3
739,1,3353,1
740,1,3354,2
741,1,3355,1
742,1,3360,2
743,1,3363,2
744,1,3365,2
745,1,3366,3
746,1,3367,8
747,1,3372,1
748,2,118,5
749,2,145,2
750,2,160,1
751,2,197,2
752,2,236,3
753,2,265,1
754,2,294,1
755,2,337,4
756,2,429,2
757,2,457,1
758,2,485,4
759,2,498,2
760,2,512,18
761,2,523,1
762,2,538,3
763,2,540,1
764,2,545,7
765,2,561,17
766,2,565,1
767,2,574,12
768,2,575,2
769,2,578,16
770,2,588,10
771,2,594,1
772,2,595,4
773,2,600,1
774,2,622,1
775,2,623,1
776,2,630,1
777,2,645,3
778,2,651,13
779,2,683,9
780,2,684,1
781,2,697,1
782,2,731,1
783,2,735,34
784,2,742,21
785,2,755,3
786,2,770,1
787,2,775,13
788,2,788,28
789,2,790,1
790,2,795,5
791,2,796,1
792,2,804,1
793,2,813,15
794,2,840,1
795,2,846,4
796,2,851,1
797,2,857,5
798,2,865,2
799,2,907,1
800,2,928,2
801,2,934,25
802,2,938,2
803,2,947,3
804,2,956,1
805,2,1004,1
806,2,1089,2
807,2,1116,36
808,2,1117,59
809,2,1119,5
810,2,1123,1
811,2,1124,10
812,2,1125,3
813,2,1126,14
814,2,1127,10
815,2,1129,2
816,2,1130,1
817,2,1158,1
818,2,1172,2
819,2,1216,2
820,2,1217,2
821,2,1226,2
822,2,1228,8
823,2,1229,3
824,2,1231,17
825,2,1242,5
826,2,1248,1
827,2,1250,6
828,2,1264,1
829,2,1286,17
830,2,1287,7
831,2,1301,10
832,2,1308,1
833,2,1327,1
834,2,1335,52
835,2,1337,10
836,2,1365,1
837,2,1389,1
838,2,1390,17
839,2,1395,17
840,2,1396,1
841,2,1437,1
842,2,1468,17
843,2,1473,6
844,2,1495,14
845,2,1510,29
846,2,1523,3
847,2,1528,3
848,2,1567,2
849,2,1571,2
850,2,1572,1
851,2,1598,8
852,2,1605,1
853,2,1660,11
854,2,1668,2
855,2,1672,4
856,2,1684,3
857,2,1687,2
858,2,1693,18
859,2,1694,4
860,2,1703,14
861,2,1704,1
862,2,1710,30
863,2,1712,3
864,2,1732,77
865,2,1773,13
866,2,1798,4
867,2,1810,2
868,2,1813,5
869,2,1819,3
870,2,1838,22
871,2,1851,14
872,2,1879,1
873,2,1898,1
874,2,1912,1
875,2,1916,22
876,2,1919,3
877,2,1922,4
878,2,1944,25
879,2,1954,1
880,2,2016,1
881,2,2088,3
882,2,2105,3
883,2,2132,1
884,2,2148,1
885,2,2200,58
886,2,2207,13
887,2,2213,1
888,2,2246,1
889,2,2248,121
890,2,2275,1
891,2,2292,22
892,2,2293,6
893,2,2295,1
894,2,2300,1
895,2,2321,1
896,2,2327,1
897,2,2357,52
898,2,2358,2
899,2,2372,7
900,2,2458,1
901,2,2487,2
902,2,2527,1
903,2,2543,1
904,2,2617,2
905,2,2621,3
906,2,2625,6
907,2,2733,1
908,2,2802,1
909,2,2969,1
910,2,2998,4
911,2,2999,5
912,2,3002,132
913,2,3004,4
914,2,3017,81
915,2,3039,1
916,2,3078,48
917,2,3123,1
918,2,3124,2
919,2,3144,3
920,2,3206,2
921,2,3223,2
922,2,3255,5
923,2,3257,1
924,2,3279,1
925,2,3316,12
926,2,3353,2
927,2,3365,610
928,2,3399,4
929,2,3510,1
930,2,3549,1
931,2,3551,5
932,2,3557,2
933,2,3572,2
934,2,3602,11
935,2,3606,6
936,2,3632,3
937,2,3868,39
938,2,3915,4
939,2,4102,6
940,2,4103,12
941,2,4109,3
942,2,4139,3
943,2,4149,1
944,2,4152,1
945,2,4153,3
946,2,4155,3
947,2,4156,2
948,2,4159,4
949,2,4164,7
950,2,4173,17
951,2,4174,33
952,2,4175,2
953,2,4177,8
954,2,4178,14
955,2,4179,3
956,2,4180,1
957,2,4181,12
958,2,4188,13
959,2,4190,57
960,2,4192,9
961,2,4195,3
962,2,4196,11
963,2,4201,1
964,2,4203,6
965,2,4205,1
966,2,4206,1
967,2,4210,1
968,2,4213,4
969,2,4214,6
970,2,4218,2
971,2,4224,9
972,2,4225,2
973,2,4233,4
974,2,4235,73
975,2,4236,3
976,2,4241,3
977,2,4245,2
978,2,4246,8
979,2,4259,111
980,2,4266,1
981,2,4269,35
982,2,4270,12
983,2,4274,3
984,2,4275,1
985,2,4279,2
986,2,4280,6
987,2,4286,2
988,2,4287,2
989,2,4288,4
990,2,4291,3
991,2,4293,1
992,2,4294,106
993,2,4303,1
994,2,4304,1
995,2,4307,1
996,2,4311,1
997,2,4314,22
998,2,4325,22
999,2,4333,21
1000,2,4336,5
1001,2,4338,1
1002,2,4339,4
1003,2,4342,2
1004,2,4347,1
1005,2,4348,2
1006,2,4351,1
1007,2,4356,1
1008,2,4357,1
1009,2,4362,1
1010,2,4371,1
1011,2,4375,21
1012,2,4392,1
1013,2,4413,1
1014,2,4417,2
1015,2,4438,1
1016,2,4440,1
1017,3,1,1
1018,3,3,69
1019,3,4,3
1020,3,5,22
1021,3,6,3
1022,3,30,403
1023,3,32,1
1024,3,37,2
1025,3,43,1
1026,3,47,1
1027,3,49,28
1028,3,50,49
1029,3,71,77
1030,3,73,10
1031,3,84,1678
1032,3,89,14
1033,3,118,5
1034,3,132,2
1035,3,140,6
1036,3,152,2
1037,3,160,1
1038,3,163,7
1039,3,166,20
1040,3,169,113
1041,3,173,2
1042,3,176,2
1043,3,178,3
1044,3,199,5
1045,3,201,150
1046,3,202,1
1047,3,217,6
1048,3,223,11
1049,3,224,2
1050,3,241,15
1051,3,244,99
1052,3,246,1
1053,3,249,7
1054,3,261,5
1055,3,264,17
1056,3,266,113
1057,3,294,9
1058,3,296,1
1059,3,303,14
1060,3,310,11
1061,3,314,3
1062,3,323,5
1063,3,324,2
1064,3,337,4
1065,3,347,418
1066,3,429,10
1067,3,434,125
1068,3,435,2
1069,3,442,1
1070,3,444,2
1071,3,448,13
1072,3,452,4
1073,3,458,31
1074,3,489,395
1075,3,498,4
1076,3,506,25
1077,3,511,18
1078,3,518,3
1079,3,523,137
1080,3,528,5
1081,3,529,629
1082,3,542,12
1083,3,543,7
1084,3,545,157
1085,3,546,26
1086,3,547,77
1087,3,549,2
1088,3,551,5
1089,3,552,2
1090,3,556,8
1091,3,565,589
1092,3,570,48
1093,3,575,2
1094,3,578,142
1095,3,582,6
1096,3,583,204
1097,3,591,42
1098,3,602,7
1099,3,604,4
1100,3,615,11
1101,3,617,1
1102,3,622,8
1103,3,624,4
1104,3,628,139
1105,3,630,433
1106,3,631,1
1107,3,636,98
1108,3,644,38
1109,3,647,2
1110,3,650,2
1111,3,651,410
1112,3,663,74
1113,3,677,9
1114,3,679,50
1115,3,692,145
1116,3,696,2
1117,3,703,1
1118,3,707,1
1119,3,708,2
1120,3,710,18
1121,3,714,10
1122,3,720,3
1123,3,731,283
1124,3,732,21
1125,3,737,135
1126,3,746,24
1127,3,748,10
1128,3,749,2
1129,3,751,8
1130,3,759,4
1131,3,760,37
1132,3,762,121
1133,3,771,2
1134,3,782,3208
1135,3,795,46
1136,3,799,3
1137,3,800,1
1138,3,806,32
1139,3,812,56
1140,3,815,1
1141,3,819,6
1142,3,836,111
1143,3,840,2
1144,3,845,2
1145,3,846,17
1146,3,847,1
1147,3,849,1
1148,3,866,1
1149,3,867,66
1150,3,870,86
1151,3,884,5
1152,3,891,373
1153,3,895,898
1154,3,896,1
1155,3,898,6
1156,3,903,1
1157,3,905,1
1158,3,906,26
1159,3,907,2
1160,3,909,5
1161,3,910,75
1162,3,917,67
1163,3,919,2
1164,3,920,41
1165,3,921,11
1166,3,930,21
1167,3,935,2
1168,3,936,24
1169,3,939,8
1170,3,946,119
1171,3,949,1
1172,3,983,3
1173,3,1004,179
1174,3,1005,2
1175,3,1020,24
1176,3,1049,8
1177,3,1062,160
1178,3,1065,1
1179,3,1081,34
1180,3,1088,1
1181,3,1092,2
1182,3,1093,7
1183,3,1097,1
1184,3,1098,183
1185,3,1102,1
1186,3,1104,19
1187,3,1105,19
1188,3,1109,10
1189,3,1114,10
1190,3,1115,25
1191,3,1126,1
1192,3,1132,4
1193,3,1135,6
1194,3,1137,119
1195,3,1140,8
1196,3,1142,907
1197,3,1143,1
1198,3,1144,22
1199,3,1147,1666
1200,3,1159,1
1201,3,1160,71
1202,3,1161,2105
1203,3,1162,14
1204,3,1164,11
1205,3,1167,9
1206,3,1168,58
1207,3,1171,216
1208,3,1172,15
1209,3,1173,15
1210,3,1176,18
1211,3,1179,3
1212,3,1182,116
1213,3,1183,164
1214,3,1186,2
1215,3,1187,665
1216,3,1192,21
1217,3,1203,25
1218,3,1209,97
1219,3,1213,4
1220,3,1217,30
1221,3,1224,583
1222,3,1226,9
1223,3,1229,1
1224,3,1236,1
1225,3,1249,17
1226,3,1256,1
1227,3,1266,2
1228,3,1267,21
1229,3,1272,1
1230,3,1276,8
1231,3,1279,25
1232,3,1289,2
1233,3,1297,18
1234,3,1300,10
1235,3,1301,10
1236,3,1303,15
1237,3,1305,16
1238,3,1308,122
1239,3,1311,1
1240,3,1318,33
1241,3,1327,157
1242,3,1328,5
1243,3,1340,1
1244,3,1344,3
1245,3,1347,40
1246,3,1349,12
1247,3,1354,39
1248,3,1361,1
1249,3,1367,7
1250,3,1375,3
1251,3,1390,101
1252,3,1394,2
1253,3,1397,1
1254,3,1402,4
1255,3,1404,149
1256,3,1406,3
1257,3,1417,7
1258,3,1421,11
1259,3,1422,2
1260,3,1425,16
1261,3,1431,2
1262,3,1438,30
1263,3,1462,93
1264,3,1468,6
1265,3,1473,26
1266,3,1474,6
1267,3,1479,33
1268,3,1480,429
1269,3,1484,31
1270,3,1486,3
1271,3,1495,288
1272,3,1497,9
1273,3,1512,4
1274,3,1517,12
1275,3,1519,2
1276,3,1521,281
1277,3,1522,61
1278,3,1523,4
1279,3,1532,5
1280,3,1541,1
1281,3,1549,31
1282,3,1552,3
1283,3,1555,45
1284,3,1556,19
1285,3,1558,3
1286,3,1564,17
1287,3,1586,393
1288,3,1595,37
1289,3,1600,46
1290,3,1617,41
1291,3,1618,48
1292,3,1619,11
1293,3,1634,12
1294,3,1637,1356
1295,3,1638,6
1296,3,1641,3
1297,3,1648,4
1298,3,1661,1
1299,3,1662,335
1300,3,1664,28
1301,3,1668,223
1302,3,1670,1
1303,3,1684,1
1304,3,1692,132
1305,3,1696,4
1306,3,1699,18
1307,3,1702,2
1308,3,1707,201
1309,3,1708,5
1310,3,1709,4
1311,3,1710,12
1312,3,1738,263
1313,3,1742,86
1314,3,1750,6
1315,3,1754,112
1316,3,1758,1611
1317,3,1759,5
1318,3,1761,29
1319,3,1762,80
1320,3,1765,3
1321,3,1766,2
1322,3,1770,33
1323,3,1771,2
1324,3,1772,302
1325,3,1773,252
1326,3,1776,7
1327,3,1777,2
1328,3,1782,6
1329,3,1787,58
1330,3,1803,2
1331,3,1805,68
1332,3,1807,652
1333,3,1809,2
1334,3,1815,12
1335,3,1819,7
1336,3,1838,12
1337,3,1859,25
1338,3,1879,860
1339,3,1884,3
1340,3,1886,1
1341,3,1899,8
1342,3,1902,2
1343,3,1909,2
1344,3,1912,78
1345,3,1913,1
1346,3,1920,30
1347,3,1928,6
1348,3,1935,6
1349,3,1946,33
1350,3,1948,83
1351,3,1952,16
1352,3,1954,20
1353,3,1959,1
1354,3,1960,53
1355,3,1964,1
1356,3,1967,58
1357,3,1976,1
1358,3,1980,1
1359,3,1984,8
1360,3,1992,3
1361,3,1993,22
1362,3,2016,65
1363,3,2028,37
1364,3,2030,176
1365,3,2034,2
1366,3,2036,2
1367,3,2041,1
1368,3,2060,6
1369,3,2070,1
1370,3,2075,4
1371,3,2078,2
1372,3,2085,2
1373,3,2103,43
1374,3,2105,1
1375,3,2129,18
1376,3,2148,7
1377,3,2176,15
1378,3,2188,112
1379,3,2191,1
1380,3,2198,12
1381,3,2214,70
1382,3,2216,7
1383,3,2247,8
1384,3,2254,8
1385,3,2256,1
1386,3,2260,154
1387,3,2270,105
1388,3,2272,874
1389,3,2275,1
1390,3,2276,138
1391,3,2282,2
1392,3,2284,100
1393,3,2299,21
1394,3,2300,18
1395,3,2305,6
1396,3,2324,1
1397,3,2327,26
1398,3,2330,2
1399,3,2338,100
1400,3,2339,7
1401,3,2364,1
1402,3,2365,230
1403,3,2369,1
1404,3,2372,83
1405,3,2376,19
1406,3,2440,1
1407,3,2445,1
1408,3,2446,90
1409,3,2456,3
1410,3,2457,1
1411,3,2458,186
1412,3,2465,29
1413,3,2472,79
1414,3,2473,6
1415,3,2487,17
1416,3,2489,57
1417,3,2498,11
1418,3,2506,261
1419,3,2508,3
1420,3,2512,6
1421,3,2514,2
1422,3,2515,267
1423,3,2527,1
1424,3,2529,4
1425,3,2531,9
1426,3,2537,1
1427,3,2542,428
1428,3,2543,27
1429,3,2546,75
1430,3,2552,1
1431,3,2555,10
1432,3,2559,67
1433,3,2562,11
1434,3,2563,54
1435,3,2567,1
1436,3,2568,63
1437,3,2597,4
1438,3,2612,404
1439,3,2613,143
1440,3,2625,8
1441,3,2638,2
1442,3,2641,1
1443,3,2657,6
1444,3,2658,1
1445,3,2659,3
1446,3,2661,1
1447,3,2662,58
1448,3,2663,75
1449,3,2664,162
1450,3,2665,13
1451,3,2668,7
1452,3,2670,2
1453,3,2671,16
1454,3,2680,4940
1455,3,2682,36
1456,3,2717,23
1457,3,2723,4
1458,3,2724,8
1459,3,2727,112
1460,3,2729,1
1461,3,2733,1
1462,3,2736,23
1463,3,2738,3
1464,3,2741,1
1465,3,2768,1
1466,3,2782,3
1467,3,2790,16
1468,3,2794,96
1469,3,2795,19
1470,3,2798,6
1471,3,2801,169
1472,3,2803,147
1473,3,2808,5
1474,3,2809,94
1475,3,2814,13
1476,3,2816,93
1477,3,2835,3
1478,3,2836,10
1479,3,2837,27
1480,3,2839,125
1481,3,2853,90
1482,3,2855,38
1483,3,2866,13
1484,3,2880,19
1485,3,2887,3
1486,3,2894,7
1487,3,2905,2
1488,3,2915,2
1489,3,2923,1
1490,3,2925,15
1491,3,2947,66
1492,3,2972,1
1493,3,2979,1
1494,3,2988,7
1495,3,3002,5
1496,3,3004,2
1497,3,3006,14
1498,3,3007,20
1499,3,3011,3
1500,3,3014,42
1501,3,3021,1
1502,3,3022,192
1503,3,3028,2
1504,3,3039,31
1505,3,3040,8
1506,3,3078,242
1507,3,3082,1
1508,3,3103,1
1509,3,3105,8
1510,3,3113,5
1511,3,3116,7
1512,3,3117,3
1513,3,3119,593
1514,3,3123,30
1515,3,3124,11
1516,3,3127,1
1517,3,3133,7
1518,3,3155,22
1519,3,3159,196
1520,3,3164,222
1521,3,3172,1
1522,3,3180,11
1523,3,3185,35
1524,3,3204,1
1525,3,3214,168
1526,3,3243,8
1527,3,3287,9
1528,3,3302,15
1529,3,3306,12
1530,3,3309,2
1531,3,3316,1
1532,3,3320,26
1533,3,3321,10
1534,3,3335,26
1535,3,3350,50
1536,3,3354,22
