,user,item,rating
237,1,521,5
238,1,523,4
239,1,524,3
240,1,525,3
241,1,526,4
242,1,527,5
243,1,528,4
244,1,529,4
245,1,547,3
246,1,549,4
247,1,550,5
248,1,559,5
249,1,562,4
250,1,564,2
251,1,566,4
252,1,567,4
253,1,568,5
254,1,569,4
255,1,570,4
256,1,581,5
257,1,582,4
258,1,583,5
259,1,584,4
260,1,588,2
261,1,591,4
262,1,595,3
263,1,597,2
264,1,602,2
265,1,603,5
266,1,604,3
267,1,606,4
268,1,608,4
269,1,609,2
270,1,610,4
271,1,611,3
272,1,612,3
273,1,615,4
274,1,616,5
275,1,618,4
276,1,620,4
277,1,622,4
278,1,625,3
279,1,633,3
280,1,640,5
281,1,642,5
282,1,644,4
283,1,647,5
284,1,649,4
285,1,650,5
286,1,651,5
287,1,654,4
288,1,655,5
289,1,657,4
290,1,658,4
291,1,659,3
292,1,660,4
293,1,662,3
294,1,663,4
295,1,664,4
296,1,670,4
297,1,672,5
298,1,673,5
299,1,675,5
300,1,679,4
301,1,684,3
302,1,687,1
303,1,692,3
304,1,699,4
305,1,702,5
306,1,705,4
307,1,707,3
308,1,708,4
309,1,709,5
310,1,710,3
311,1,713,5
312,1,715,5
313,1,717,2
314,1,724,5
315,1,727,2
316,1,729,4
317,1,732,3
318,1,735,5
319,1,736,5
320,1,739,4
321,1,741,4
322,1,742,3
323,1,746,5
324,1,747,4
325,1,755,4
326,1,756,2
327,1,760,2
328,1,762,4
329,1,764,4
330,1,770,4
331,1,774,2
332,1,781,4
333,1,789,4
334,1,792,4
335,1,823,5
336,1,825,4
337,1,845,5
338,1,846,4
339,1,855,4
340,1,866,3
341,1,871,2
342,1,900,4
343,1,919,4
344,1,926,1
345,1,928,4
346,1,929,2
347,1,931,2
348,1,946,1
349,1,951,3
350,1,953,5
351,1,959,4
352,1,963,5
353,1,969,3
354,1,972,4
355,1,974,3
356,1,975,4
357,1,1005,5
358,1,1009,4
359,1,1021,4
360,1,1028,1
361,1,1047,2
362,1,1048,4
363,1,1050,2
364,1,1065,5
365,1,1074,4
366,1,1093,5
367,1,1101,5
368,1,1107,4
369,1,1108,3
370,1,1109,3
371,1,1110,4
372,1,1111,5
373,1,1112,3
374,1,1113,4
375,1,1114,5
376,1,1115,3
377,1,1116,3
378,1,1117,4
379,1,1118,2
380,1,1119,4
381,1,1120,1
382,2,8,4
383,2,9,4
384,2,10,4
385,2,13,3
386,2,14,4
387,2,23,4
388,2,25,2
389,2,27,4
390,2,28,4
391,2,30,3
392,2,42,3
393,2,45,3
394,2,50,5
395,2,51,2
396,2,52,3
397,2,53,3
398,2,56,4
399,2,57,5
400,2,58,4
401,2,64,5
402,2,65,3
403,2,69,4
404,2,70,4
405,2,71,4
406,2,79,3
407,2,82,3
408,2,83,4
409,2,86,4
410,2,87,4
411,2,89,4
412,2,94,3
413,2,95,4
414,2,97,2
415,2,98,4
416,2,99,5
417,2,100,3
418,2,108,2
419,2,121,2
420,2,124,5
421,2,127,5
422,2,132,5
423,2,133,4
424,2,134,5
425,2,135,5
426,2,136,4
427,2,141,3
428,2,143,4
429,2,150,3
430,2,152,5
431,2,153,3
432,2,154,4
433,2,157,3
434,2,160,3
435,2,161,4
436,2,162,2
437,2,163,3
438,2,168,4
439,2,170,4
440,2,172,4
441,2,173,3
442,2,174,4
443,2,175,4
444,2,179,4
445,2,180,4
446,2,181,4
447,2,182,4
448,2,186,3
449,2,187,5
450,2,188,2
451,2,190,4
452,2,191,4
453,2,192,4
454,2,193,3
455,2,194,4
456,2,195,3
457,2,196,4
458,2,197,5
459,2,199,5
460,2,203,5
461,2,204,4
462,2,205,4
463,2,208,5
464,2,209,4
465,2,210,3
466,2,211,5
467,2,212,2
468,2,213,4
469,2,215,4
470,2,216,3
471,2,221,2
472,2,222,2
473,2,228,3
474,2,229,3
475,2,230,3
476,2,231,2
477,2,232,3
478,2,234,4
479,2,237,3
480,2,238,2
481,2,241,3
482,2,246,4
483,2,250,3
484,2,258,4
485,2,259,2
486,2,268,4
487,2,269,3
488,2,270,3
489,2,272,4
490,2,275,3
491,2,277,2
492,2,281,3
493,2,282,3
494,2,283,3
495,2,284,3
496,2,286,4
497,2,289,3
498,2,291,3
499,2,298,4
500,2,300,3
501,2,301,4
502,2,310,3
503,2,313,4
504,2,316,3
505,2,317,3
506,2,318,4
507,2,319,4
508,2,325,2
509,2,327,3
510,2,328,3
511,2,333,1
512,2,340,3
513,2,345,4
514,2,357,4
515,2,372,4
516,2,378,4
517,2,380,4
518,2,382,4
519,2,385,3
520,2,389,3
521,2,393,4
522,2,404,3
523,2,405,2
524,2,412,3
525,2,414,4
526,2,416,3
527,2,417,3
528,2,418,3
529,2,419,5
530,2,420,4
531,2,423,4
532,2,425,4
533,2,427,3
534,2,428,5
535,2,432,4
536,2,433,3
537,2,435,4
538,2,443,4
539,2,447,3
540,2,449,4
541,2,451,4
542,2,458,3
543,2,462,4
544,2,464,5
545,2,465,4
546,2,474,5
547,2,476,3
548,2,478,4
549,2,479,4
550,2,480,4
551,2,481,4
552,2,482,4
553,2,483,5
554,2,485,5
555,2,488,4
556,2,492,4
557,2,495,3
558,2,496,4
559,2,498,4
560,2,499,4
561,2,501,3
562,2,502,4
563,2,504,4
564,2,506,4
565,2,507,4
566,2,508,2
567,2,509,4
568,2,510,4
569,2,511,4
570,2,512,3
571,2,513,4
572,2,514,5
573,2,515,5
574,2,516,4
575,2,517,5
576,2,519,4
577,2,520,3
578,2,521,3
579,2,523,4
580,2,526,4
581,2,527,4
582,2,528,4
583,2,529,3
584,2,530,3
585,2,531,4
586,2,566,3
587,2,568,3
588,2,582,4
589,2,588,3
590,2,589,3
591,2,596,3
592,2,604,4
593,2,606,4
594,2,610,3
595,2,622,3
596,2,629,3
597,2,630,3
598,2,631,4
599,2,632,3
600,2,639,3
601,2,641,4
602,2,642,4
603,2,647,4
604,2,654,4
605,2,655,3
606,2,657,4
607,2,658,3
608,2,659,4
609,2,660,4
610,2,661,4
611,2,663,5
612,2,664,4
613,2,690,2
614,2,692,3
615,2,697,3
616,2,702,2
617,2,705,5
618,2,707,4
619,2,708,4
620,2,709,5
621,2,710,2
622,2,712,3
623,2,715,4
624,2,732,3
625,2,735,3
626,2,745,3
627,2,751,3
628,2,782,2
629,2,792,4
630,2,813,4
631,2,822,3
632,2,842,3
633,2,845,3
634,2,855,3
635,2,921,3
636,2,923,4
637,2,924,1
638,2,955,4
639,2,971,3
640,2,984,2
641,2,1006,3
642,2,1009,2
643,2,1010,2
644,2,1018,4
645,2,1021,3
646,2,1039,4
647,2,1065,3
648,2,1070,4
649,2,1074,3
650,2,1075,3
651,2,1098,4
652,2,1101,4
653,2,1103,3
654,2,1113,2
655,2,1121,3
656,2,1131,4
657,2,1136,3
658,2,1137,4
659,2,1149,3
660,2,1153,4
661,2,1166,4
662,2,1167,3
663,2,1168,3
664,2,1169,4
665,2,1170,3
666,2,1171,3
667,2,1172,4
668,2,1173,4
669,2,1174,3
670,3,6,4
671,3,8,5
672,3,9,4
673,3,10,5
674,3,11,4
675,3,12,5
676,3,14,5
677,3,17,4
678,3,18,3
679,3,19,3
680,3,20,4
681,3,22,4
682,3,23,5
683,3,25,5
684,3,26,4
685,3,30,5
686,3,31,4
687,3,33,4
688,3,42,4
689,3,45,3
690,3,52,5
691,3,56,5
692,3,57,5
693,3,59,5
694,3,60,4
695,3,64,4
696,3,65,4
697,3,69,1
698,3,70,5
699,3,79,4
700,3,83,5
701,3,86,5
702,3,89,5
703,3,96,4
704,3,97,5
705,3,98,5
706,3,100,5
707,3,117,3
708,3,126,2
709,3,127,4
710,3,131,5
711,3,132,5
712,3,133,5
713,3,134,5
714,3,135,5
715,3,136,5
716,3,137,5
717,3,141,5
718,3,143,5
719,3,148,2
720,3,149,3
721,3,150,3
722,3,151,2
723,3,153,5
724,3,154,5
725,3,155,5
726,3,156,4
727,3,162,5
728,3,166,4
729,3,170,5
730,3,171,2
731,3,174,5
732,3,175,3
733,3,177,5
734,3,178,5
735,3,179,5
736,3,180,4
737,3,182,3
738,3,185,5
739,3,187,4
740,3,190,5
741,3,191,5
742,3,192,4
743,3,193,4
744,3,194,5
745,3,196,4
746,3,197,5
747,3,198,5
748,3,199,5
749,3,202,3
750,3,203,5
751,3,208,3
752,3,209,5
753,3,211,5
754,3,212,4
755,3,213,5
756,3,215,2
757,3,216,5
758,3,218,5
759,3,220,4
760,3,221,4
761,3,223,4
762,3,234,4
763,3,237,4
764,3,241,5
765,3,242,4
766,3,245,3
767,3,258,3
768,3,259,2
769,3,268,4
770,3,269,5
771,3,270,4
772,3,272,5
773,3,273,3
774,3,275,5
775,3,276,4
776,3,285,5
777,3,286,5
778,3,287,4
779,3,289,3
780,3,300,3
781,3,301,4
782,3,302,5
783,3,303,4
784,3,306,4
785,3,307,5
786,3,310,3
787,3,311,4
788,3,312,4
789,3,313,5
790,3,316,5
791,3,317,4
792,3,318,5
793,3,322,4
794,3,323,3
795,3,328,3
796,3,340,4
797,3,347,4
798,3,354,3
799,3,356,4
800,3,357,5
801,3,367,4
802,3,382,5
803,3,385,4
804,3,387,5
805,3,402,5
806,3,421,4
807,3,423,5
808,3,425,4
809,3,427,5
810,3,430,3
811,3,433,3
812,3,435,5
813,3,443,4
814,3,447,5
815,3,454,2
816,3,462,5
817,3,464,5
818,3,471,4
819,3,474,5
820,3,475,3
821,3,478,5
822,3,479,5
823,3,480,5
824,3,481,5
825,3,482,5
826,3,483,5
827,3,485,5
828,3,486,5
829,3,488,5
830,3,489,5
831,3,490,5
832,3,491,4
833,3,493,5
834,3,494,5
835,3,496,4
836,3,497,5
837,3,498,5
838,3,499,5
839,3,500,4
840,3,501,5
841,3,505,5
842,3,506,5
843,3,507,5
844,3,509,5
845,3,511,5
846,3,512,4
847,3,514,3
848,3,515,5
849,3,516,5
850,3,517,3
851,3,518,2
852,3,519,5
853,3,521,4
854,3,523,4
855,3,526,5
856,3,527,5
857,3,528,5
858,3,529,5
859,3,530,3
860,3,531,4
861,3,543,3
862,3,547,3
863,3,553,2
864,3,568,5
865,3,602,5
866,3,603,5
867,3,604,5
868,3,606,5
869,3,607,5
870,3,609,5
871,3,610,5
872,3,611,5
873,3,613,4
874,3,614,4
875,3,617,4
876,3,618,5
877,3,631,5
878,3,632,5
879,3,639,5
880,3,644,5
881,3,647,5
882,3,648,4
883,3,650,5
884,3,651,5
885,3,652,4
886,3,654,5
887,3,656,5
888,3,657,5
889,3,659,4
890,3,660,4
891,3,661,5
892,3,662,5
893,3,676,2
894,3,684,3
895,3,690,4
896,3,692,4
897,3,693,3
898,3,699,4
899,3,703,3
900,3,705,5
901,3,707,5
902,3,708,5
903,3,709,5
904,3,713,4
905,3,721,3
906,3,730,5
907,3,732,5
908,3,739,5
909,3,750,4
910,3,753,4
911,3,762,3
912,3,811,4
913,3,813,4
914,3,821,3
915,3,836,5
916,3,837,5
917,3,847,5
918,3,855,5
919,3,863,4
920,3,875,1
921,3,879,3
922,3,889,3
923,3,896,3
924,3,900,4
925,3,903,4
926,3,904,3
927,3,905,4
928,3,906,2
929,3,923,5
930,3,942,4
931,3,945,5
932,3,954,4
933,3,958,4
934,3,962,2
935,3,964,5
936,3,965,5
937,3,966,5
938,3,971,4
939,3,972,4
940,3,990,3
941,3,995,4
942,3,1005,2
943,3,1020,5
944,3,1039,5
945,3,1045,2
946,3,1048,4
947,3,1086,4
948,3,1097,4
949,3,1101,4
950,3,1109,3
951,3,1125,4
952,3,1134,3
953,3,1136,3
954,3,1137,2
955,3,1192,5
956,3,1193,4
957,3,1194,4
958,3,1195,5
959,3,1196,4
960,3,1197,4
961,3,1198,5
962,3,1199,5
963,3,1200,4
964,3,1201,5
965,3,1202,5
966,3,1203,5
967,3,1204,4
968,3,1205,3
969,3,1206,2
970,4,1,4
971,4,2,3
972,4,4,4
973,4,5,4
974,4,7,4
975,4,8,5
976,4,9,4
977,4,11,4
978,4,12,5
979,4,13,4
980,4,15,3
981,4,22,3
982,4,24,3
983,4,25,3
984,4,28,3
985,4,29,3
986,4,31,4
987,4,32,3
988,4,38,3
989,4,39,3
990,4,40,3
991,4,42,4
992,4,43,3
993,4,44,3
994,4,46,4
995,4,47,4
996,4,48,4
997,4,49,3
998,4,50,5
999,4,51,4
1000,4,53,3
1001,4,54,3
1002,4,55,3
1003,4,56,5
1004,4,58,4
1005,4,62,3
1006,4,63,3
1007,4,64,4
1008,4,65,4
1009,4,66,3
1010,4,67,3
1011,4,68,3
1012,4,69,5
1013,4,71,5
1014,4,72,3
1015,4,73,3
1016,4,77,3
1017,4,78,3
1018,4,79,4
1019,4,80,2
1020,4,81,3
1021,4,82,2
1022,4,85,3
1023,4,87,3
1024,4,88,3
1025,4,89,5
1026,4,91,3
1027,4,92,4
1028,4,93,4
1029,4,94,3
1030,4,95,3
1031,4,96,4
1032,4,98,5
1033,4,100,5
1034,4,101,2
1035,4,102,2
1036,4,106,3
1037,4,108,2
1038,4,109,3
1039,4,111,3
1040,4,115,3
1041,4,116,3
1042,4,117,4
1043,4,118,2
1044,4,120,2
1045,4,121,5
1046,4,122,3
1047,4,123,2
1048,4,124,4
1049,4,125,4
1050,4,129,4
1051,4,132,3
1052,4,134,4
1053,4,135,4
1054,4,143,3
1055,4,144,4
1056,4,145,2
1057,4,147,2
1058,4,148,2
1059,4,149,3
1060,4,153,4
1061,4,154,4
1062,4,155,2
1063,4,156,4
1064,4,157,4
1065,4,159,4
1066,4,160,4
1067,4,161,2
1068,4,164,4
1069,4,167,3
1070,4,168,4
1071,4,169,5
1072,4,171,4
1073,4,172,4
1074,4,173,3
1075,4,174,5
1076,4,175,4
1077,4,176,5
1078,4,179,5
1079,4,180,5
1080,4,181,4
1081,4,182,4
1082,4,183,4
1083,4,184,3
1084,4,186,4
1085,4,189,4
1086,4,190,4
1087,4,191,4
1088,4,193,4
1089,4,195,5
1090,4,196,4
1091,4,198,5
1092,4,199,3
1093,4,200,3
1094,4,201,3
1095,4,202,3
1096,4,203,4
1097,4,204,4
1098,4,208,4
1099,4,209,5
1100,4,210,4
1101,4,212,4
1102,4,214,4
1103,4,215,4
1104,4,216,3
1105,4,217,3
1106,4,218,4
1107,4,219,4
1108,4,220,1
1109,4,222,4
1110,4,223,5
1111,4,225,3
1112,4,226,3
1113,4,227,1
1114,4,228,4
1115,4,229,3
1116,4,230,3
1117,4,231,3
1118,4,233,3
1119,4,234,4
1120,4,235,3
1121,4,237,4
1122,4,238,5
1123,4,239,4
1124,4,240,2
1125,4,241,3
1126,4,243,1
1127,4,245,4
1128,4,246,4
1129,4,248,4
1130,4,249,3
1131,4,250,4
1132,4,252,4
1133,4,257,2
1134,4,258,4
1135,4,260,1
1136,4,265,4
1137,4,268,4
1138,4,271,2
1139,4,273,4
1140,4,274,4
1141,4,276,5
1142,4,278,3
1143,4,281,3
1144,4,282,4
1145,4,284,2
1146,4,288,3
1147,4,289,3
1148,4,291,4
1149,4,294,3
1150,4,295,2
1151,4,304,4
1152,4,307,4
1153,4,313,5
1154,4,318,2
1155,4,322,3
1156,4,328,3
1157,4,356,3
1158,4,363,3
1159,4,364,3
1160,4,367,3
1161,4,368,1
1162,4,369,3
1163,4,370,1
1164,4,376,3
1165,4,382,4
1166,4,383,1
1167,4,385,4
1168,4,386,3
1169,4,393,3
1170,4,396,3
1171,4,401,3
1172,4,402,3
1173,4,403,4
1174,4,405,2
1175,4,406,2
1176,4,408,4
1177,4,409,3
1178,4,410,3
1179,4,411,4
1180,4,412,2
1181,4,418,3
1182,4,421,4
1183,4,423,3
1184,4,425,4
1185,4,428,4
1186,4,431,4
1187,4,432,3
1188,4,433,5
1189,4,436,4
1190,4,449,3
1191,4,450,2
1192,4,451,3
1193,4,452,2
1194,4,453,1
1195,4,455,2
1196,4,456,2
1197,4,463,4
1198,4,466,4
1199,4,471,4
1200,4,474,4
1201,4,475,5
1202,4,476,2
1203,4,500,4
1204,4,501,2
1205,4,504,3
1206,4,508,5
1207,4,515,4
1208,4,518,5
1209,4,521,4
1210,4,527,3
1211,4,528,4
1212,4,531,4
1213,4,540,2
1214,4,546,2
1215,4,551,2
1216,4,552,3
1217,4,554,2
1218,4,558,3
1219,4,559,3
1220,4,561,3
1221,4,566,4
1222,4,568,3
1223,4,575,2
1224,4,576,2
1225,4,577,3
1226,4,581,4
1227,4,582,5
1228,4,583,3
1229,4,587,3
1230,4,591,4
1231,4,595,3
1232,4,596,2
1233,4,597,2
1234,4,619,4
1235,4,620,3
1236,4,627,3
1237,4,628,4
1238,4,631,4
1239,4,636,3
1240,4,640,5
1241,4,642,3
1242,4,651,4
1243,4,655,4
1244,4,658,3
1245,4,660,4
1246,4,663,4
1247,4,665,3
1248,4,672,3
1249,4,673,4
1250,4,674,4
1251,4,678,2
1252,4,679,4
1253,4,684,3
1254,4,685,3
1255,4,692,4
1256,4,702,3
1257,4,704,3
1258,4,707,4
1259,4,708,4
1260,4,709,2
1261,4,712,3
1262,4,715,4
1263,4,717,3
1264,4,720,3
1265,4,722,3
1266,4,725,3
1267,4,727,4
1268,4,728,3
1269,4,729,4
1270,4,731,4
1271,4,732,3
1272,4,735,3
1273,4,737,4
1274,4,739,2
1275,4,742,3
1276,4,743,2
1277,4,747,4
1278,4,748,3
1279,4,755,3
1280,4,756,3
1281,4,758,1
1282,4,761,2
1283,4,763,3
1284,4,771,1
1285,4,778,4
1286,4,780,3
1287,4,781,3
1288,4,783,3
1289,4,785,3
1290,4,789,5
1291,4,790,3
1292,4,794,3
1293,4,800,3
1294,4,802,2
1295,4,820,1
1296,4,823,4
1297,4,825,4
1298,4,826,2
1299,4,831,2
1300,4,834,1
1301,4,841,3
1302,4,845,3
1303,4,846,3
1304,4,855,5
1305,4,922,1
1306,4,925,3
1307,4,926,3
1308,4,928,3
1309,4,930,2
1310,4,931,1
1311,4,934,2
1312,4,947,4
1313,4,949,3
1314,4,955,4
1315,4,961,4
1316,4,963,5
1317,4,974,2
1318,4,977,2
1319,4,980,3
1320,4,984,2
1321,4,986,2
1322,4,993,4
1323,4,998,2
1324,4,1011,3
1325,4,1012,4
1326,4,1014,3
1327,4,1016,2
1328,4,1018,4
1329,4,1023,2
1330,4,1028,2
1331,4,1033,2
1332,4,1037,2
1333,4,1040,3
1334,4,1041,3
1335,4,1042,3
1336,4,1046,3
1337,4,1047,1
1338,4,1049,1
1339,4,1052,2
1340,4,1073,5
1341,4,1074,3
1342,4,1079,3
1343,4,1090,3
1344,4,1095,2
1345,4,1142,4
1346,4,1157,2
1347,4,1194,4
1348,4,1207,3
1349,4,1208,4
1350,4,1209,1
1351,4,1210,1
1352,4,1211,3
1353,4,1212,3
1354,4,1213,2
1355,4,1214,2
1356,4,1215,2
1357,4,1216,4
1358,5,1,4
1359,5,4,4
1360,5,7,4
1361,5,8,5
1362,5,9,5
1363,5,11,5
1364,5,12,4
1365,5,17,2
1366,5,22,4
1367,5,23,5
1368,5,24,4
1369,5,25,3
1370,5,28,4
1371,5,29,2
1372,5,31,4
1373,5,32,5
1374,5,33,3
1375,5,34,1
1376,5,38,2
1377,5,39,3
1378,5,41,3
1379,5,42,4
1380,5,45,5
1381,5,47,5
1382,5,49,4
1383,5,50,5
1384,5,51,3
1385,5,52,5
1386,5,53,4
1387,5,54,4
1388,5,55,4
1389,5,56,5
1390,5,58,5
1391,5,61,5
1392,5,62,3
1393,5,63,3
1394,5,64,5
1395,5,66,2
1396,5,67,3
1397,5,68,4
1398,5,69,3
1399,5,70,4
1400,5,71,4
1401,5,72,3
1402,5,76,4
1403,5,77,3
1404,5,79,4
1405,5,80,2
1406,5,81,4
1407,5,82,4
1408,5,83,4
1409,5,86,5
1410,5,88,3
1411,5,89,3
1412,5,90,3
1413,5,91,5
1414,5,92,4
1415,5,93,4
1416,5,94,2
1417,5,96,3
1418,5,97,4
1419,5,98,4
1420,5,99,3
1421,5,100,5
1422,5,101,2
1423,5,102,3
1424,5,109,4
1425,5,111,4
1426,5,118,3
1427,5,121,2
1428,5,125,1
1429,5,127,5
1430,5,132,4
1431,5,133,4
1432,5,134,5
1433,5,135,4
1434,5,142,3
1435,5,143,4
1436,5,144,3
1437,5,151,5
1438,5,153,5
1439,5,154,5
1440,5,155,2
1441,5,156,5
1442,5,157,5
1443,5,159,3
1444,5,160,4
1445,5,161,3
1446,5,164,3
1447,5,168,5
1448,5,170,5
1449,5,172,4
1450,5,173,4
1451,5,174,4
1452,5,175,4
1453,5,176,4
1454,5,177,5
1455,5,179,5
1456,5,180,5
1457,5,181,4
1458,5,182,5
1459,5,183,5
1460,5,184,2
1461,5,185,5
1462,5,186,4
1463,5,187,4
1464,5,188,4
1465,5,190,5
1466,5,191,5
1467,5,192,4
1468,5,193,5
1469,5,194,4
1470,5,195,3
1471,5,196,4
1472,5,200,4
1473,5,201,4
1474,5,202,2
1475,5,203,5
1476,5,204,4
1477,5,206,4
1478,5,208,4
1479,5,209,5
1480,5,210,4
1481,5,211,5
1482,5,214,5
1483,5,215,4
1484,5,216,3
1485,5,217,4
1486,5,218,3
1487,5,219,4
1488,5,222,3
1489,5,223,5
1490,5,225,3
1491,5,226,2
1492,5,227,3
1493,5,228,4
1494,5,229,3
1495,5,230,2
1496,5,232,3
1497,5,233,3
1498,5,234,5
1499,5,235,4
1500,5,238,5
1501,5,241,4
1502,5,245,1
1503,5,246,4
1504,5,248,4
1505,5,250,4
1506,5,257,4
1507,5,258,5
1508,5,260,2
1509,5,265,4
1510,5,268,4
1511,5,273,4
1512,5,274,4
1513,5,281,3
1514,5,282,3
1515,5,286,4
1516,5,288,3
1517,5,293,4
1518,5,302,4
1519,5,313,4
1520,5,317,5
1521,5,318,5
1522,5,328,3
1523,5,334,3
1524,5,338,4
1525,5,343,4
1526,5,346,4
1527,5,347,5
1528,5,355,2
1529,5,356,4
1530,5,357,5
1531,5,365,3
1532,5,366,3
1533,5,367,4
1534,5,368,2
1535,5,369,1
1536,5,372,4
1537,5,380,3
1538,5,381,4
1539,5,385,2
1540,5,386,4
1541,5,390,5
1542,5,391,3
1543,5,392,3
1544,5,393,3
1545,5,399,4
1546,5,401,4
1547,5,402,4
1548,5,403,3
1549,5,404,4
1550,5,405,3
1551,5,410,4
1552,5,411,3
1553,5,412,2
1554,5,417,3
1555,5,418,3
1556,5,419,3
1557,5,420,4
1558,5,421,4
1559,5,423,4
1560,5,425,5
1561,5,428,5
1562,5,431,4
1563,5,432,4
1564,5,433,4
1565,5,435,4
1566,5,436,5
1567,5,443,4
1568,5,447,4
1569,5,448,5
1570,5,451,4
1571,5,455,3
1572,5,458,4
1573,5,464,5
1574,5,465,5
1575,5,467,4
1576,5,469,4
1577,5,470,4
1578,5,471,4
1579,5,472,3
1580,5,474,5
1581,5,475,5
1582,5,477,2
1583,5,483,5
1584,5,484,5
1585,5,496,3
1586,5,501,4
1587,5,504,5
1588,5,506,5
1589,5,508,5
1590,5,509,5
1591,5,510,5
1592,5,518,5
1593,5,525,5
1594,5,527,5
1595,5,528,5
1596,5,537,4
1597,5,541,3
1598,5,544,3
1599,5,546,3
1600,5,549,5
1601,5,550,1
1602,5,553,3
1603,5,556,3
1604,5,559,4
1605,5,561,3
1606,5,562,3
1607,5,566,2
1608,5,568,3
1609,5,569,1
1610,5,572,3
1611,5,576,2
1612,5,581,4
1613,5,583,3
1614,5,584,4
1615,5,585,3
1616,5,586,1
1617,5,587,4
1618,5,588,4
1619,5,589,5
1620,5,597,2
1621,5,603,4
1622,5,616,4
1623,5,622,3
1624,5,624,2
1625,5,625,4
1626,5,627,3
1627,5,629,4
1628,5,631,5
1629,5,636,4
1630,5,637,3
1631,5,642,4
1632,5,644,5
1633,5,646,5
1634,5,647,5
1635,5,650,5
1636,5,651,5
1637,5,652,4
1638,5,654,5
1639,5,655,4
1640,5,657,5
1641,5,658,3
1642,5,665,3
1643,5,670,3
1644,5,673,3
1645,5,674,3
1646,5,679,4
1647,5,684,4
1648,5,685,4
1649,5,686,4
1650,5,690,4
1651,5,692,4
